center_id,meal_id,week_of_year,num_orders
83807,73,2664,21,324
83808,73,2664,22,337
83809,73,2664,23,368
83810,73,2664,24,342
83811,73,2664,25,234
83812,73,2664,26,176
83813,73,2664,27,311
83814,73,2664,28,301
83815,73,2664,29,216
83816,73,2664,30,334
83817,73,2664,31,566
83818,73,2664,32,261
83819,73,2664,33,221
83820,73,2664,34,315
83821,73,2664,35,207
83822,73,2664,36,203
83823,73,2664,37,266
83824,73,2664,38,360
83825,73,2664,39,198
83826,73,2664,40,292
83827,73,2664,41,355
83828,73,2664,42,360
83829,73,2664,43,446
83830,73,2664,44,291
83831,73,2664,45,371
83832,73,2664,46,331
83833,73,2664,47,298
83834,73,2664,48,358
83835,73,2664,49,371
83836,73,2664,50,357
83837,73,2664,51,237
83838,73,2664,52,290
83839,73,2704,1,168
83840,73,2704,2,87
83841,73,2704,3,116
83842,73,2704,4,117
83843,73,2704,5,181
83844,73,2704,6,135
83845,73,2704,7,108
83846,73,2704,8,117
83847,73,2704,9,140
83848,73,2704,10,122
83849,73,2704,11,66
83850,73,2704,12,135
83851,73,2704,13,216
83852,73,2704,14,68
83853,73,2704,15,80
83854,73,2704,16,81
83855,73,2704,17,89
83856,73,2704,18,169
83857,73,2704,19,276
83858,73,2704,20,174
83859,73,2704,21,48
83860,73,2704,22,107
83861,73,2704,23,129
83862,73,2704,24,134
83863,73,2704,25,75
83864,73,2704,26,68
83865,73,2704,27,108
83866,73,2704,28,80
83867,73,2704,29,128
83868,73,2704,30,87
83869,73,2704,31,82
83870,73,2704,32,40
83871,73,2704,33,68
83872,73,2704,34,121
83873,73,2704,35,163
83874,73,2704,36,143
83875,73,2704,37,81
83876,73,2704,38,108
83877,73,2704,39,55
83878,73,2704,40,74
83879,73,2704,41,74
83880,73,2704,42,61
83881,73,2704,43,81
83882,73,2704,44,107
83883,73,2704,45,188
83884,73,2704,46,123
83885,73,2704,47,217
83886,73,2704,48,55
83887,73,2704,49,40
83888,73,2704,50,230
83889,73,2704,51,175
83890,73,2704,52,41
83891,73,2707,1,183
83892,73,2707,2,140
83893,73,2707,3,193
83894,73,2707,4,203
83895,73,2707,5,117
83896,73,2707,6,112
83897,73,2707,7,108
83898,73,2707,8,193
83899,73,2707,9,192
83900,73,2707,10,130
83901,73,2707,11,172
83902,73,2707,12,162
83903,73,2707,13,189
83904,73,2707,14,157
83905,73,2707,15,149
83906,73,2707,16,185
83907,73,2707,17,135
83908,73,2707,18,125
83909,73,2707,19,99
83910,73,2707,20,157
83911,73,2707,21,194
83912,73,2707,22,189
83913,73,2707,23,162
83914,73,2707,24,189
83915,73,2707,25,131
83916,73,2707,26,112
83917,73,2707,27,113
83918,73,2707,28,113
83919,73,2707,29,193
83920,73,2707,30,189
83921,73,2707,31,131
83922,73,2707,32,143
83923,73,2707,33,189
83924,73,2707,34,158
83925,73,2707,35,167
83926,73,2707,36,154
83927,73,2707,37,202
83928,73,2707,38,199
83929,73,2707,39,126
83930,73,2707,40,220
83931,73,2707,41,154
83932,73,2707,42,135
83933,73,2707,43,169
83934,73,2707,44,156
83935,73,2707,45,94
83936,73,2707,46,95
83937,73,2707,47,210
83938,73,2707,48,87
83939,73,2707,49,190
83940,73,2707,50,114
83941,73,2707,51,128
83942,73,2707,52,47
83943,73,2760,1,75
83944,73,2760,2,112
83945,73,2760,3,103
83946,73,2760,4,135
83947,73,2760,5,121
83948,73,2760,6,58
83949,73,2760,7,99
83950,73,2760,8,72
83951,73,2760,9,61
83952,73,2760,10,125
83953,73,2760,11,68
83954,73,2760,12,94
83955,73,2760,13,77
83956,73,2760,14,81
83957,73,2760,15,81
83958,73,2760,16,153
83959,73,2760,17,135
83960,73,2760,18,90
83961,73,2760,19,76
83962,73,2760,20,54
83963,73,2760,21,113
83964,73,2760,22,99
83965,73,2760,23,85
83966,73,2760,24,76
83967,73,2760,25,140
83968,73,2760,26,94
83969,73,2760,27,194
83970,73,2760,28,94
83971,73,2760,29,94
83972,73,2760,30,72
83973,73,2760,31,85
83974,73,2760,32,58
83975,73,2760,33,86
83976,73,2760,34,90
83977,73,2760,35,14
83978,73,2760,36,68
83979,73,2760,37,90
83980,73,2760,38,50
83981,73,2760,39,71
83982,73,2760,40,80
83983,73,2760,41,77
83984,73,2760,42,99
83985,73,2760,43,41
83986,73,2760,44,95
83987,73,2760,45,74
83988,73,2760,46,35
83989,73,2760,47,161
83990,73,2760,48,67
83991,73,2760,49,82
83992,73,2760,50,249
83993,73,2760,51,371
83994,73,2760,52,80
83995,73,2826,1,230
83996,73,2826,2,179
83997,73,2826,3,216
83998,73,2826,4,202
83999,73,2826,5,202
84000,73,2826,6,252
84001,73,2826,7,220
84002,73,2826,8,288
84003,73,2826,9,369
84004,73,2826,10,216
84005,73,2826,11,229
84006,73,2826,12,414
84007,73,2826,13,441
84008,73,2826,14,175
84009,73,2826,15,207
84010,73,2826,16,261
84011,73,2826,17,211
84012,73,2826,18,225
84013,73,2826,19,379
84014,73,2826,20,230
84015,73,2826,21,170
84016,73,2826,22,211
84017,73,2826,23,198
84018,73,2826,24,752
84019,73,2826,25,396
84020,73,2826,26,288
84021,73,2826,27,181
84022,73,2826,28,206
84023,73,2826,29,208
84024,73,2826,30,153
84025,73,2826,31,216
84026,73,2826,32,216
84027,73,2826,33,193
84028,73,2826,34,198
84029,73,2826,35,171
84030,73,2826,36,149
84031,73,2826,37,171
84032,73,2826,38,171
84033,73,2826,39,166
84034,73,2826,40,144
84035,73,2826,41,126
84036,73,2826,42,167
84037,73,2826,43,278
84038,73,2826,44,236
84039,73,2826,45,189
84040,73,2826,46,203
84041,73,2826,47,210
84042,73,2826,48,298
84043,73,2826,49,169
84044,73,2826,50,149
84045,73,2826,51,134
84046,73,2826,52,196
84047,73,2867,1,283
84048,73,2867,2,243
84049,73,2867,3,170
84050,73,2867,4,150
84051,73,2867,5,67
84052,73,2867,6,47
84053,73,2867,7,41
84054,73,2867,8,80
84055,73,2867,9,122
84056,73,2867,10,55
84057,73,2867,11,14
84058,73,2867,12,60
84059,73,2867,13,60
84060,73,2867,14,95
84061,73,2867,15,54
84062,73,2867,16,27
84063,73,2867,17,69
84064,73,2867,18,135
84065,73,2867,19,202
84066,73,2867,20,67
84067,73,2867,21,27
84068,73,2867,22,47
84069,73,2867,23,28
84070,73,2867,24,40
84071,73,2867,25,53
84072,73,2867,26,54
84073,73,2867,27,21
84074,73,2867,28,48
84075,73,2867,29,68
84076,73,2867,30,82
84077,73,2867,31,61
84078,73,2867,32,42
84079,73,2867,33,40
84080,73,2867,34,14
84081,73,2867,35,47
84082,73,2867,36,19
84083,73,2867,37,40
84084,73,2867,38,27
84085,73,2867,39,80
84086,73,2867,40,58
84087,73,2867,41,69
84088,73,2867,42,67
84089,73,2867,43,108
84090,73,2867,44,142
84091,73,2867,45,40
84092,73,2867,46,26
84093,73,2867,47,34
84094,73,2867,48,26
84095,73,2867,49,202
84096,73,2867,50,68
84097,73,2867,51,61
84098,73,2867,52,41
84099,74,1062,1,208
84100,74,1062,2,121
84101,74,1062,3,260
84102,74,1062,4,242
84103,74,1062,5,315
84104,74,1062,6,314
84105,74,1062,7,283
84106,74,1062,8,360
84107,74,1062,9,292
84108,74,1062,10,324
84109,74,1062,11,279
84110,74,1062,12,297
84111,74,1062,13,284
84112,74,1062,14,199
84113,74,1062,15,212
84114,74,1062,16,242
84115,74,1062,17,234
84116,74,1062,18,225
84117,74,1062,19,197
84118,74,1062,20,176
84119,74,1062,21,179
84120,74,1062,22,238
84121,74,1062,23,207
84122,74,1062,24,193
84123,74,1062,25,176
84124,74,1062,26,166
84125,74,1062,27,279
84126,74,1062,28,180
84127,74,1062,29,269
84128,74,1062,30,319
84129,74,1062,31,261
84130,74,1062,32,203
84131,74,1062,33,247
84132,74,1062,34,368
84133,74,1062,35,302
84134,74,1062,36,243
84135,74,1062,37,215
84136,74,1062,38,202
84137,74,1062,39,188
84138,74,1062,40,243
84139,74,1062,41,243
84140,74,1062,42,288
84141,74,1062,43,270
84142,74,1062,44,230
84143,74,1062,45,169
84144,74,1062,46,204
84145,74,1062,47,210
84146,74,1062,48,229
84147,74,1062,49,270
84148,74,1062,50,143
84149,74,1062,51,101
84150,74,1062,52,95
84151,74,1109,1,114
84152,74,1109,2,189
84153,74,1109,3,352
84154,74,1109,4,314
84155,74,1109,5,180
84156,74,1109,6,234
84157,74,1109,7,157
84158,74,1109,8,207
84159,74,1109,9,162
84160,74,1109,10,188
84161,74,1109,11,139
84162,74,1109,12,189
84163,74,1109,13,153
84164,74,1109,14,185
84165,74,1109,15,211
84166,74,1109,16,243
84167,74,1109,17,188
84168,74,1109,18,180
84169,74,1109,19,193
84170,74,1109,20,189
84171,74,1109,21,113
84172,74,1109,22,121
84173,74,1109,23,174
84174,74,1109,24,95
84175,74,1109,25,157
84176,74,1109,26,71
84177,74,1109,27,287
84178,74,1109,28,320
84179,74,1109,29,112
84180,74,1109,30,135
84181,74,1109,31,230
84182,74,1109,32,148
84183,74,1109,33,171
84184,74,1109,34,239
84185,74,1109,35,202
84186,74,1109,36,139
84187,74,1109,37,193
84188,74,1109,38,180
84189,74,1109,39,126
84190,74,1109,40,234
84191,74,1109,41,193
84192,74,1109,42,270
84193,74,1109,43,155
84194,74,1109,44,1059
84195,74,1109,45,223
84196,74,1109,46,190
84197,74,1109,47,520
84198,74,1109,48,357
84199,74,1109,49,257
84200,74,1109,50,128
84201,74,1109,51,94
84202,74,1109,52,68
84203,74,1207,1,134
84204,74,1207,2,229
84205,74,1207,3,176
84206,74,1207,4,112
84207,74,1207,5,125
84208,74,1207,6,157
84209,74,1207,7,248
84210,74,1207,8,216
84211,74,1207,9,155
84212,74,1207,10,211
84213,74,1207,11,112
84214,74,1207,12,81
84215,74,1207,13,206
84216,74,1207,14,172
84217,74,1207,15,148
84218,74,1207,16,157
84219,74,1207,17,203
84220,74,1207,18,129
84221,74,1207,19,143
84222,74,1207,20,144
84223,74,1207,21,108
84224,74,1207,22,149
84225,74,1207,23,103
84226,74,1207,24,121
84227,74,1207,25,67
84228,74,1207,26,207
84229,74,1207,27,149
84230,74,1207,28,166
84231,74,1207,29,99
84232,74,1207,30,126
84233,74,1207,31,131
84234,74,1207,32,148
84235,74,1207,33,107
84236,74,1207,34,145
84237,74,1207,35,91
84238,74,1207,36,212
84239,74,1207,37,166
84240,74,1207,38,167
84241,74,1207,39,126
84242,74,1207,40,72
84243,74,1207,41,126
84244,74,1207,42,121
84245,74,1207,43,202
84246,74,1207,44,148
84247,74,1207,45,148
84248,74,1207,46,149
84249,74,1207,47,189
84250,74,1207,48,169
84251,74,1207,49,155
84252,74,1207,50,135
84253,74,1207,51,74
84254,74,1207,52,121
84255,74,1216,2,13
84256,74,1216,3,60
84257,74,1216,4,23
84258,74,1216,5,20
84259,74,1216,6,14
84260,74,1216,7,27
84261,74,1216,8,27
84262,74,1216,9,13
84263,74,1216,10,27
84264,74,1216,12,32
84265,74,1216,13,13
84266,74,1216,14,15
84267,74,1216,15,13
84268,74,1216,16,33
84269,74,1216,17,14
84270,74,1216,18,18
84271,74,1216,19,21
84272,74,1216,20,14
84273,74,1216,21,13
84274,74,1216,22,27
84275,74,1216,23,41
84276,74,1216,24,14
84277,74,1216,25,14
84278,74,1216,26,21
84279,74,1216,27,15
84280,74,1216,28,14
84281,74,1216,29,22
84282,74,1216,30,15
84283,74,1216,31,20
84284,74,1216,32,20
84285,74,1216,33,36
84286,74,1216,34,14
84287,74,1216,35,40
84288,74,1216,36,42
84289,74,1216,37,27
84290,74,1216,39,26
84291,74,1216,40,44
84292,74,1216,41,47
84293,74,1216,42,13
84294,74,1216,43,14
84295,74,1216,45,21
84296,74,1216,46,26
84297,74,1216,47,68
84298,74,1216,49,28
84299,74,1216,50,13
84300,74,1230,1,149
84301,74,1230,2,189
84302,74,1230,3,157
84303,74,1230,4,144
84304,74,1230,5,140
84305,74,1230,6,153
84306,74,1230,7,135
84307,74,1230,8,136
84308,74,1230,9,68
84309,74,1230,10,149
84310,74,1230,11,93
84311,74,1230,12,140
84312,74,1230,13,130
84313,74,1230,14,217
84314,74,1230,15,170
84315,74,1230,16,107
84316,74,1230,17,149
84317,74,1230,18,148
84318,74,1230,19,148
84319,74,1230,20,95
84320,74,1230,21,121
84321,74,1230,22,154
84322,74,1230,23,95
84323,74,1230,24,85
84324,74,1230,25,50
84325,74,1230,26,153
84326,74,1230,27,81
84327,74,1230,28,170
84328,74,1230,29,68
84329,74,1230,30,126
84330,74,1230,31,86
84331,74,1230,32,163
84332,74,1230,33,90
84333,74,1230,34,127
84334,74,1230,35,117
84335,74,1230,36,127
84336,74,1230,37,180
84337,74,1230,38,143
84338,74,1230,39,154
84339,74,1230,40,77
84340,74,1230,41,108
84341,74,1230,42,153
84342,74,1230,43,169
84343,74,1230,44,163
84344,74,1230,45,80
84345,74,1230,46,189
84346,74,1230,47,176
84347,74,1230,48,48
84348,74,1230,49,202
84349,74,1230,50,289
84350,74,1230,51,203
84351,74,1230,52,129
84352,74,1247,1,13
84353,74,1247,2,13
84354,74,1247,4,13
84355,74,1247,5,28
84356,74,1247,6,13
84357,74,1247,8,13
84358,74,1247,9,14
84359,74,1247,11,15
84360,74,1247,12,13
84361,74,1247,13,13
84362,74,1247,14,13
84363,74,1247,15,13
84364,74,1247,16,15
84365,74,1247,17,14
84366,74,1247,18,13
84367,74,1247,25,13
84368,74,1247,26,21
84369,74,1247,32,14
84370,74,1247,35,26
84371,74,1247,36,15
84372,74,1247,37,14
84373,74,1247,38,26
84374,74,1247,40,13
84375,74,1247,41,13
84376,74,1247,42,14
84377,74,1247,44,28
84378,74,1247,45,14
84379,74,1247,51,14
84380,74,1248,1,33
84381,74,1248,2,35
84382,74,1248,3,85
84383,74,1248,4,45
84384,74,1248,5,73
84385,74,1248,6,45
84386,74,1248,7,41
84387,74,1248,8,61
84388,74,1248,9,71
84389,74,1248,10,31
84390,74,1248,11,14
84391,74,1248,12,35
84392,74,1248,13,77
84393,74,1248,14,41
84394,74,1248,15,58
84395,74,1248,16,34
84396,74,1248,17,41
84397,74,1248,18,77
84398,74,1248,19,48
84399,74,1248,20,54
84400,74,1248,21,40
84401,74,1248,22,81
84402,74,1248,23,35
84403,74,1248,24,80
84404,74,1248,25,55
84405,74,1248,26,75
84406,74,1248,27,41
84407,74,1248,28,20
84408,74,1248,29,67
84409,74,1248,30,39
84410,74,1248,31,68
84411,74,1248,32,31
84412,74,1248,33,50
84413,74,1248,34,67
84414,74,1248,35,63
84415,74,1248,36,50
84416,74,1248,37,63
84417,74,1248,38,68
84418,74,1248,39,72
84419,74,1248,40,55
84420,74,1248,41,58
84421,74,1248,42,32
84422,74,1248,43,135
84423,74,1248,44,54
84424,74,1248,45,67
84425,74,1248,46,48
84426,74,1248,47,14
84427,74,1248,48,26
84428,74,1248,49,41
84429,74,1248,50,60
84430,74,1248,51,81
84431,74,1248,52,27
84432,74,1445,1,156
84433,74,1445,2,134
84434,74,1445,3,44
84435,74,1445,4,36
84436,74,1445,5,36
84437,74,1445,6,82
84438,74,1445,7,39
84439,74,1445,8,23
84440,74,1445,9,59
84441,74,1445,10,54
84442,74,1445,11,203
84443,74,1445,12,95
84444,74,1445,13,35
84445,74,1445,14,77
84446,74,1445,15,50
84447,74,1445,16,34
84448,74,1445,17,41
84449,74,1445,18,135
84450,74,1445,19,62
84451,74,1445,20,94
84452,74,1445,21,26
84453,74,1445,22,26
84454,74,1445,23,96
84455,74,1445,24,23
84456,74,1445,25,40
84457,74,1445,26,69
84458,74,1445,27,41
84459,74,1445,28,28
84460,74,1445,29,41
84461,74,1445,30,63
84462,74,1445,31,48
84463,74,1445,32,13
84464,74,1445,33,41
84465,74,1445,34,50
84466,74,1445,35,41
84467,74,1445,36,27
84468,74,1445,37,62
84469,74,1445,38,34
84470,74,1445,39,63
84471,74,1445,40,68
84472,74,1445,41,202
84473,74,1445,42,67
84474,74,1445,43,68
84475,74,1445,44,48
84476,74,1445,45,40
84477,74,1445,46,80
84478,74,1445,47,26
84479,74,1445,48,14
84480,74,1445,49,95
84481,74,1445,50,54
84482,74,1445,51,14
84483,74,1445,52,28
84484,74,1525,1,15
84485,74,1525,2,13
84486,74,1525,3,55
84487,74,1525,4,26
84488,74,1525,5,13
84489,74,1525,6,54
84490,74,1525,8,27
84491,74,1525,9,28
84492,74,1525,12,13
84493,74,1525,13,14
84494,74,1525,18,15
84495,74,1525,20,14
84496,74,1525,23,14
84497,74,1525,24,42
84498,74,1525,25,27
84499,74,1525,26,48
84500,74,1525,27,34
84501,74,1525,28,55
84502,74,1525,29,47
84503,74,1525,30,33
84504,74,1525,31,40
84505,74,1525,32,13
84506,74,1525,33,14
84507,74,1525,35,27
84508,74,1525,36,20
84509,74,1525,37,13
84510,74,1525,38,13
84511,74,1525,39,34
84512,74,1525,40,47
84513,74,1525,41,21
84514,74,1525,42,14
84515,74,1525,43,15
84516,74,1543,1,21
84517,74,1543,2,41
84518,74,1543,3,32
84519,74,1543,4,40
84520,74,1543,5,50
84521,74,1543,6,31
84522,74,1543,7,34
84523,74,1543,8,33
84524,74,1543,9,14
84525,74,1543,10,14
84526,74,1543,11,26
84527,74,1543,12,15
84528,74,1543,13,20
84529,74,1543,14,21
84530,74,1543,15,13
84531,74,1543,16,26
84532,74,1543,17,47
84533,74,1543,18,47
84534,74,1543,19,68
84535,74,1543,20,41
84536,74,1543,21,27
84537,74,1543,22,28
84538,74,1543,23,55
84539,74,1543,24,18
84540,74,1543,25,14
84541,74,1543,26,41
84542,74,1543,27,20
84543,74,1543,28,27
84544,74,1543,29,13
84545,74,1543,30,34
84546,74,1543,31,28
84547,74,1543,32,20
84548,74,1543,33,26
84549,74,1543,34,35
84550,74,1543,35,54
84551,74,1543,36,31
84552,74,1543,37,14
84553,74,1543,38,13
84554,74,1543,39,30
84555,74,1543,40,36
84556,74,1543,41,34
84557,74,1543,42,27
84558,74,1543,43,14
84559,74,1543,44,40
84560,74,1543,45,48
84561,74,1543,46,14
84562,74,1543,47,13
84563,74,1543,49,28
84564,74,1543,50,26
84565,74,1543,51,15
84566,74,1558,1,48
84567,74,1558,2,130
84568,74,1558,3,126
84569,74,1558,4,134
84570,74,1558,5,103
84571,74,1558,6,104
84572,74,1558,7,53
84573,74,1558,8,108
84574,74,1558,9,45
84575,74,1558,10,130
84576,74,1558,11,180
84577,74,1558,12,239
84578,74,1558,13,292
84579,74,1558,14,176
84580,74,1558,15,54
84581,74,1558,16,67
84582,74,1558,17,85
84583,74,1558,18,126
84584,74,1558,19,86
84585,74,1558,20,93
84586,74,1558,21,45
84587,74,1558,22,88
84588,74,1558,23,63
84589,74,1558,24,189
84590,74,1558,25,130
84591,74,1558,26,62
84592,74,1558,27,131
84593,74,1558,28,171
84594,74,1558,29,81
84595,74,1558,30,81
84596,74,1558,31,36
84597,74,1558,32,108
84598,74,1558,33,126
84599,74,1558,34,118
84600,74,1558,35,81
84601,74,1558,36,85
84602,74,1558,37,121
84603,74,1558,38,418
84604,74,1558,39,283
84605,74,1558,40,225
84606,74,1558,41,233
84607,74,1558,42,207
84608,74,1558,43,80
84609,74,1558,44,121
84610,74,1558,45,101
84611,74,1558,46,169
84612,74,1558,47,87
84613,74,1558,48,122
84614,74,1558,49,75
84615,74,1558,50,96
84616,74,1558,51,54
84617,74,1558,52,26
84618,74,1571,2,14
84619,74,1571,3,13
84620,74,1571,7,14
84621,74,1571,8,13
84622,74,1571,10,27
84623,74,1571,11,14
84624,74,1571,12,13
84625,74,1571,13,14
84626,74,1571,15,26
84627,74,1571,16,14
84628,74,1571,17,15
84629,74,1571,18,14
84630,74,1571,19,14
84631,74,1571,21,26
84632,74,1571,22,15
84633,74,1571,23,26
84634,74,1571,24,48
84635,74,1571,25,27
84636,74,1571,26,47
84637,74,1571,27,41
84638,74,1571,28,27
84639,74,1571,29,67
84640,74,1571,30,27
84641,74,1571,31,27
84642,74,1571,32,27
84643,74,1571,33,33
84644,74,1571,34,34
84645,74,1571,35,26
84646,74,1571,36,40
84647,74,1571,37,67
84648,74,1571,38,27
84649,74,1571,39,47
84650,74,1571,40,28
84651,74,1571,41,26
84652,74,1571,42,14
84653,74,1571,43,13
84654,74,1571,44,14
84655,74,1571,45,28
84656,74,1571,46,27
84657,74,1571,47,40
84658,74,1571,48,41
84659,74,1571,49,69
84660,74,1571,50,41
84661,74,1571,51,28
84662,74,1571,52,14
84663,74,1727,1,89
84664,74,1727,2,104
84665,74,1727,3,156
84666,74,1727,4,99
84667,74,1727,5,229
84668,74,1727,6,216
84669,74,1727,7,427
84670,74,1727,8,401
84671,74,1727,9,298
84672,74,1727,10,99
84673,74,1727,11,91
84674,74,1727,12,139
84675,74,1727,13,153
84676,74,1727,14,193
84677,74,1727,15,202
84678,74,1727,16,135
84679,74,1727,17,170
84680,74,1727,18,171
84681,74,1727,19,121
84682,74,1727,20,81
84683,74,1727,21,139
84684,74,1727,22,130
84685,74,1727,23,126
84686,74,1727,24,127
84687,74,1727,25,122
84688,74,1727,26,478
84689,74,1727,27,257
84690,74,1727,28,113
84691,74,1727,29,85
84692,74,1727,30,86
84693,74,1727,31,382
84694,74,1727,32,158
84695,74,1727,33,126
84696,74,1727,34,230
84697,74,1727,35,190
84698,74,1727,36,143
84699,74,1727,37,171
84700,74,1727,38,67
84701,74,1727,39,117
84702,74,1727,40,161
84703,74,1727,41,148
84704,74,1727,42,90
84705,74,1727,43,129
84706,74,1727,44,188
84707,74,1727,45,81
84708,74,1727,46,47
84709,74,1727,47,115
84710,74,1727,48,122
84711,74,1727,49,148
84712,74,1727,50,74
84713,74,1727,51,74
84714,74,1727,52,41
84715,74,1754,1,169
84716,74,1754,2,202
84717,74,1754,3,274
84718,74,1754,4,171
84719,74,1754,5,256
84720,74,1754,6,283
84721,74,1754,7,270
84722,74,1754,8,302
84723,74,1754,9,490
84724,74,1754,10,235
84725,74,1754,11,131
84726,74,1754,12,130
84727,74,1754,13,206
84728,74,1754,14,216
84729,74,1754,15,257
84730,74,1754,16,234
84731,74,1754,17,423
84732,74,1754,18,292
84733,74,1754,19,679
84734,74,1754,20,400
84735,74,1754,21,135
84736,74,1754,22,185
84737,74,1754,23,302
84738,74,1754,24,450
84739,74,1754,25,351
84740,74,1754,26,230
84741,74,1754,27,189
84742,74,1754,28,386
84743,74,1754,29,221
84744,74,1754,30,234
84745,74,1754,31,190
84746,74,1754,32,244
84747,74,1754,33,607
84748,74,1754,34,256
84749,74,1754,35,239
84750,74,1754,36,171
84751,74,1754,37,244
84752,74,1754,38,261
84753,74,1754,39,243
84754,74,1754,40,230
84755,74,1754,41,252
84756,74,1754,42,279
84757,74,1754,43,196
84758,74,1754,44,170
84759,74,1754,45,189
84760,74,1754,46,202
84761,74,1754,47,230
84762,74,1754,48,196
84763,74,1754,49,804
84764,74,1754,50,258
84765,74,1754,51,129
84766,74,1754,52,202
84767,74,1770,1,15
84768,74,1770,2,17
84769,74,1770,3,31
84770,74,1770,4,27
84771,74,1770,5,41
84772,74,1770,6,20
84773,74,1770,7,27
84774,74,1770,8,33
84775,74,1770,9,13
84776,74,1770,10,14
84777,74,1770,11,15
84778,74,1770,12,19
84779,74,1770,13,35
84780,74,1770,14,14
84781,74,1770,17,14
84782,74,1770,18,27
84783,74,1770,19,23
84784,74,1770,20,15
84785,74,1770,21,27
84786,74,1770,22,19
84787,74,1770,23,13
84788,74,1770,24,68
84789,74,1770,25,14
84790,74,1770,27,40
84791,74,1770,28,28
84792,74,1770,29,28
84793,74,1770,30,15
84794,74,1770,32,13
84795,74,1770,33,15
84796,74,1770,34,15
84797,74,1770,35,14
84798,74,1770,36,15
84799,74,1770,37,13
84800,74,1770,38,13
84801,74,1770,39,20
84802,74,1770,42,22
84803,74,1770,43,13
84804,74,1770,44,26
84805,74,1770,46,26
84806,74,1770,47,15
84807,74,1770,49,27
84808,74,1770,50,26
84809,74,1770,51,14
84810,74,1778,1,34
84811,74,1778,2,112
84812,74,1778,3,131
84813,74,1778,4,139
84814,74,1778,5,100
84815,74,1778,6,103
84816,74,1778,7,86
84817,74,1778,8,122
84818,74,1778,9,80
84819,74,1778,10,158
84820,74,1778,11,108
84821,74,1778,12,95
84822,74,1778,13,108
84823,74,1778,14,104
84824,74,1778,15,90
84825,74,1778,16,113
84826,74,1778,17,77
84827,74,1778,18,81
84828,74,1778,19,95
84829,74,1778,20,98
84830,74,1778,21,82
84831,74,1778,22,121
84832,74,1778,23,99
84833,74,1778,24,77
84834,74,1778,25,58
84835,74,1778,26,82
84836,74,1778,27,95
84837,74,1778,28,76
84838,74,1778,29,130
84839,74,1778,30,85
84840,74,1778,31,91
84841,74,1778,32,170
84842,74,1778,33,121
84843,74,1778,34,140
84844,74,1778,35,171
84845,74,1778,36,99
84846,74,1778,37,153
84847,74,1778,38,135
84848,74,1778,39,121
84849,74,1778,40,159
84850,74,1778,41,103
84851,74,1778,42,125
84852,74,1778,43,143
84853,74,1778,44,162
84854,74,1778,45,101
84855,74,1778,46,108
84856,74,1778,47,60
84857,74,1778,48,54
84858,74,1778,49,121
84859,74,1778,50,60
84860,74,1778,51,34
84861,74,1778,52,42
84862,74,1878,1,54
84863,74,1878,2,76
84864,74,1878,3,126
84865,74,1878,4,81
84866,74,1878,5,157
84867,74,1878,6,149
84868,74,1878,7,113
84869,74,1878,8,85
84870,74,1878,9,63
84871,74,1878,10,77
84872,74,1878,11,37
84873,74,1878,12,99
84874,74,1878,13,68
84875,74,1878,14,118
84876,74,1878,15,90
84877,74,1878,16,99
84878,74,1878,17,87
84879,74,1878,18,64
84880,74,1878,19,45
84881,74,1878,20,49
84882,74,1878,21,47
84883,74,1878,22,72
84884,74,1878,23,54
84885,74,1878,24,85
84886,74,1878,25,54
84887,74,1878,26,59
84888,74,1878,27,45
84889,74,1878,28,37
84890,74,1878,29,35
84891,74,1878,30,41
84892,74,1878,31,63
84893,74,1878,32,27
84894,74,1878,33,68
84895,74,1878,34,121
84896,74,1878,35,147
84897,74,1878,36,202
84898,74,1878,37,85
84899,74,1878,38,94
84900,74,1878,39,131
84901,74,1878,40,103
84902,74,1878,41,67
84903,74,1878,42,95
84904,74,1878,43,95
84905,74,1878,44,80
84906,74,1878,45,102
84907,74,1878,46,156
84908,74,1878,47,60
84909,74,1878,48,81
84910,74,1878,49,121
84911,74,1878,50,87
84912,74,1878,51,108
84913,74,1878,52,108
84914,74,1885,1,270
84915,74,1885,2,226
84916,74,1885,3,311
84917,74,1885,4,392
84918,74,1885,5,338
84919,74,1885,6,382
84920,74,1885,7,215
84921,74,1885,8,284
84922,74,1885,9,320
84923,74,1885,10,320
84924,74,1885,11,193
84925,74,1885,12,253
84926,74,1885,13,315
84927,74,1885,14,239
84928,74,1885,15,221
84929,74,1885,16,134
84930,74,1885,17,237
84931,74,1885,18,238
84932,74,1885,19,153
84933,74,1885,20,289
84934,74,1885,21,139
84935,74,1885,22,153
84936,74,1885,23,211
84937,74,1885,24,172
84938,74,1885,25,135
84939,74,1885,26,154
84940,74,1885,27,157
84941,74,1885,28,198
84942,74,1885,29,179
84943,74,1885,30,184
84944,74,1885,31,104
84945,74,1885,32,238
84946,74,1885,33,202
84947,74,1885,34,243
84948,74,1885,35,343
84949,74,1885,36,261
84950,74,1885,37,269
84951,74,1885,38,226
84952,74,1885,39,311
84953,74,1885,40,203
84954,74,1885,41,220
84955,74,1885,42,252
84956,74,1885,43,297
84957,74,1885,44,338
84958,74,1885,45,256
84959,74,1885,46,216
84960,74,1885,47,338
84961,74,1885,48,270
84962,74,1885,49,364
84963,74,1885,50,553
84964,74,1885,51,419
84965,74,1885,52,223
84966,74,1902,3,34
84967,74,1902,4,18
84968,74,1902,5,28
84969,74,1902,6,14
84970,74,1902,7,23
